stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,17.73780750000151,None,0.013020900078117847,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-20_19h56.29.722,blockedTrials,2022.1.3,59.996892154783154,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,18.421784000005573,None,4,0.9925134000077378,18.33867040000041,None,18.33867040000041,None,0.6013888888888889,-0.6,1,0,0,next_button,0.003388660028576851,None,001,,,,,2022-11-20_19h56.29.722,blockedTrials,2022.1.3,59.996892154783154,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,19.673013899999205,None,4,0.3599707999965176,19.606157000001986,None,19.606157000001986,None,0.6069444444444444,-0.62,1,0,0,next_button,0.001276059978408739,None,001,,,,,2022-11-20_19h56.29.722,blockedTrials,2022.1.3,59.996892154783154,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,20.290357899997616,None,4,0.3994241000036709,20.190314799983753,None,20.190314799983753,None,0.5805555555555556,-0.5866666666666667,1,0,0,next_button,0.011197099956916645,None,001,,,,,2022-11-20_19h56.29.722,blockedTrials,2022.1.3,59.996892154783154,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,21.257998299988685,None,4,0.39668279999750666,21.007703199982643,None,21.007703199982643,None,0.6333333333333333,-0.5911111111111111,1,0,0,next_button,0.004903239983832464,None,001,,,,,2022-11-20_19h56.29.722,blockedTrials,2022.1.3,59.996892154783154,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,21.992040599987376,None,4,0.5446480000100564,21.841836899984628,None,21.841836899984628,None,0.6388888888888888,-0.6177777777777778,1,0,0,next_button,0.005855500028701499,None,001,,,,,2022-11-20_19h56.29.722,blockedTrials,2022.1.3,59.996892154783154,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,22.926117399998475,None,4,0.46370560000650585,22.79267900000559,None,22.79267900000559,None,0.6,-0.5977777777777777,1,0,0,next_button,0.008216879999963567,None,001,,,,,2022-11-20_19h56.29.722,blockedTrials,2022.1.3,59.996892154783154,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,23.826860900007887,None,4,0.4452637000067625,23.660117199993692,None,23.660117199993692,None,0.6111111111111112,-0.6,1,0,0,next_button,0.005129759956616908,None,001,,,,,2022-11-20_19h56.29.722,blockedTrials,2022.1.3,59.996892154783154,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,24.627600799984066,None,4,0.42592020001029596,24.54447570000775,None,24.54447570000775,None,0.6305555555555555,-0.5888888888888889,1,0,0,next_button,0.004023560002679005,None,001,,,,,2022-11-20_19h56.29.722,blockedTrials,2022.1.3,59.996892154783154,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,25.294933400000446,None,4,0.4376180999970529,25.228187600005185,None,25.228187600005185,None,0.5986111111111111,-0.5777777777777777,1,0,0,next_button,0.015386899991426617,None,001,,,,,2022-11-20_19h56.29.722,blockedTrials,2022.1.3,59.996892154783154,
