stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.469073900021613,None,0.006607800140045583,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-21_18h54.56.169,blockedTrials,2022.1.3,59.97220888322041,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,20.98616810000385,None,4,0.596626800019294,20.90282390001812,None,20.90282390001812,None,0.6194444444444445,-0.6133333333333333,1,0,0,next_button,0.004086880013346672,None,001,,,,,2022-11-21_18h54.56.169,blockedTrials,2022.1.3,59.97220888322041,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,21.87048660000437,None,3,0.5904747999738902,21.787295800022548,None,21.787295800022548,None,0.5402777777777777,-0.5666666666666667,1,0,0,next_button,0.0011135999811813235,None,001,,,,,2022-11-21_18h54.56.169,blockedTrials,2022.1.3,59.97220888322041,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,22.75447320000967,None,2,0.565851899998961,22.671060699998634,None,22.671060699998634,None,0.5541666666666667,-0.5977777777777777,1,0,0,next_button,0.007293280039448291,None,001,,,,,2022-11-21_18h54.56.169,blockedTrials,2022.1.3,59.97220888322041,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,23.972269799996866,None,1,0.5550319000030868,23.77244940001401,None,23.77244940001401,None,0.6111111111111112,-0.62,1,0,0,next_button,0.016271659987978637,None,001,,,,,2022-11-21_18h54.56.169,blockedTrials,2022.1.3,59.97220888322041,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,25.040156000002753,None,None,None,24.873156600020593,None,24.873156600020593,None,0.6458333333333334,-0.6244444444444445,1,0,0,next_button,0.0009856800315901637,None,001,,,,,2022-11-21_18h54.56.169,blockedTrials,2022.1.3,59.97220888322041,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,25.507068000006257,None,None,None,25.373759500012966,None,25.373759500012966,None,0.6458333333333334,-0.62,1,0,0,next_button,0.0059807400102727115,None,001,,,,,2022-11-21_18h54.56.169,blockedTrials,2022.1.3,59.97220888322041,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,25.75753760000225,None,None,None,25.623868399998173,None,25.623868399998173,None,0.6458333333333334,-0.62,1,0,0,next_button,0.009258300007786602,None,001,,,,,2022-11-21_18h54.56.169,blockedTrials,2022.1.3,59.97220888322041,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,25.990852500020992,None,None,None,25.924081400007708,None,25.924081400007708,None,0.6458333333333334,-0.62,1,0,0,next_button,0.008118480007397011,None,001,,,,,2022-11-21_18h54.56.169,blockedTrials,2022.1.3,59.97220888322041,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,26.191262100008316,None,None,None,26.09095090001938,None,26.09095090001938,None,0.6458333333333334,-0.6177777777777778,1,0,0,next_button,0.006634780002059415,None,001,,,,,2022-11-21_18h54.56.169,blockedTrials,2022.1.3,59.97220888322041,
stims\IMG_0010.jpg,1,1,1,0,9,9,9,,,,,None,None,None,None,26.341422800003784,None,26.341422800003784,None,0.6458333333333334,-0.6177777777777778,1,0,0,next_button,0.0099160399986431,None,001,,,,,2022-11-21_18h54.56.169,blockedTrials,2022.1.3,59.97220888322041,
