stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,16.712699099996826,None,0.009700999857159331,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,17.18001899999217,None,4,0.8396077000070363,17.09649470000295,None,17.09649470000295,None,0.6555555555555556,-0.5755555555555556,1,0,0,next_button,0.015909549983916804,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,18.264086400013184,None,4,0.3630270000139717,18.180635900003836,None,18.180635900003836,None,0.6930555555555555,-0.6111111111111112,1,0,0,next_button,0.0034548399853520095,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,18.931539499986684,None,4,0.41267489999881946,18.831329600012396,None,18.831329600012396,None,0.6361111111111111,-0.6044444444444445,1,0,0,next_button,0.006320449989289045,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,19.848889599990798,None,4,0.3574096000229474,19.59876439999789,None,19.59876439999789,None,0.6958333333333333,-0.6244444444444445,1,0,0,next_button,0.0005918100359849632,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,20.3660429000156,None,4,0.3868256999994628,20.232928799989168,None,20.232928799989168,None,0.6208333333333333,-0.6155555555555555,1,0,0,next_button,0.01382264998392202,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,21.116815199988196,None,4,0.36023339998791926,20.98332699999446,None,20.98332699999446,None,0.6430555555555556,-0.6044444444444445,1,0,0,next_button,0.003826710017165169,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,21.70092289999593,None,3,0.5587616999982856,21.5674735000066,None,21.5674735000066,None,0.7222222222222222,-0.6466666666666666,1,0,0,next_button,0.016444649983895943,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,22.451584900001762,None,3,0.5385537999973167,22.368247900012648,None,22.368247900012648,None,0.7,-0.6355555555555555,1,0,0,next_button,0.012935850012581795,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,23.335690700012492,None,3,0.627908499998739,23.25216870001168,None,23.25216870001168,None,0.6847222222222222,-0.5755555555555556,1,0,0,next_button,0.004608839983120561,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0010.jpg,1,1,1,0,9,9,9,,,,,24.420400200004224,None,3,0.5967666000069585,24.303241599991452,None,24.303241599991452,None,0.6875,-0.6488888888888888,1,0,0,next_button,0.006466740014730021,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0011.jpg,2,2,1,0,10,10,10,,,,,25.23771630000556,None,3,0.47906090001924895,25.137308200006373,None,25.137308200006373,None,0.6333333333333333,-0.6022222222222222,1,0,0,next_button,0.005710839992389083,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0012.jpg,3,1,1,0,11,11,11,,,,,26.004812300001504,None,3,0.5452216999838129,25.921350099990377,None,25.921350099990377,None,0.5666666666666667,-0.6044444444444445,1,0,0,next_button,0.005447039991850033,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0013.jpg,2,1,2,0,12,12,12,,,,,26.755481200001668,None,2,0.5509002000035252,26.689096399990376,None,26.689096399990376,None,0.5388888888888889,-0.58,1,0,0,next_button,0.008295039995573461,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
stims\IMG_0014.jpg,2,1,2,0,13,13,13,,,,,27.823402999987593,None,2,0.7042706000211183,27.73992329998873,None,27.73992329998873,None,0.7013888888888888,-0.5933333333333334,1,0,0,next_button,0.01365364997764118,None,001,,,,,2022-11-21_13h07.19.198,blockedTrials,2022.1.3,60.02645966224406,
