stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,17.55694060001406,None,0.01336130005074665,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-21_13h15.08.519,blockedTrials,2022.1.3,59.92527318737854,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,18.457958899991354,None,4,0.7934895000071265,18.374368399992818,None,18.374368399992818,None,0.6083333333333333,-0.5866666666666667,1,0,0,next_button,0.003159759973641485,None,001,,,,,2022-11-21_13h15.08.519,blockedTrials,2022.1.3,59.92527318737854,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,19.475738300010562,None,4,0.34839369999826886,19.358657100005075,None,19.358657100005075,None,0.6527777777777778,-0.5755555555555556,1,0,0,next_button,0.005585759994573891,None,001,,,,,2022-11-21_13h15.08.519,blockedTrials,2022.1.3,59.92527318737854,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,20.0260156999866,None,4,0.28789489998598583,19.94278049998684,None,19.94278049998684,None,0.6263888888888889,-0.58,1,0,0,next_button,0.015360300021711737,None,001,,,,,2022-11-21_13h15.08.519,blockedTrials,2022.1.3,59.92527318737854,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,20.79329540001345,None,4,0.30774690001271665,20.559784699988086,None,20.559784699988086,None,0.6027777777777777,-0.5977777777777777,1,0,0,next_button,0.0015003400039859116,None,001,,,,,2022-11-21_13h15.08.519,blockedTrials,2022.1.3,59.92527318737854,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,21.29397450000397,None,4,0.2775878999964334,21.127203100011684,None,21.127203100011684,None,0.6597222222222222,-0.5955555555555555,1,0,0,next_button,0.0017274999991059303,None,001,,,,,2022-11-21_13h15.08.519,blockedTrials,2022.1.3,59.92527318737854,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,21.877742799988482,None,4,0.28051959999720566,21.744173899991438,None,21.744173899991438,None,0.6527777777777778,-0.6066666666666667,1,0,0,next_button,0.007186479982919991,None,001,,,,,2022-11-21_13h15.08.519,blockedTrials,2022.1.3,59.92527318737854,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,22.42825170001015,None,4,0.320075600000564,22.31147190000047,None,22.31147190000047,None,0.6361111111111111,-0.5844444444444444,1,0,0,next_button,0.014444040018133819,None,001,,,,,2022-11-21_13h15.08.519,blockedTrials,2022.1.3,59.92527318737854,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,22.91217319999123,None,4,0.3093533999926876,22.828502699994715,None,22.828502699994715,None,0.6972222222222222,-0.6288888888888889,1,0,0,next_button,0.0036735599860548973,None,001,,,,,2022-11-21_13h15.08.519,blockedTrials,2022.1.3,59.92527318737854,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,23.412394399987534,None,3,0.6117617999843787,23.32917099999031,None,23.32917099999031,None,0.7638888888888888,-0.5977777777777777,1,0,0,next_button,0.005560160003369674,None,001,,,,,2022-11-21_13h15.08.519,blockedTrials,2022.1.3,59.92527318737854,
