stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.531696599995485,None,0.0004873900907114148,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,20.215637199988123,None,4,0.7094025000114925,20.132235299999593,None,20.132235299999593,None,0.6875,-0.6088888888888889,1,0,0,next_button,0.002465280005708337,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,21.150027099996805,None,4,0.5432442000019364,21.083451099984813,None,21.083451099984813,None,0.6069444444444444,-0.6111111111111112,1,0,0,next_button,0.003222950006602332,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,21.90055369999027,None,4,0.3788078000070527,21.817067900003167,None,21.817067900003167,None,0.7152777777777778,-0.5977777777777777,1,0,0,next_button,0.006415479991119355,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,22.75156689999858,None,4,0.38666940000257455,22.517888300004415,None,22.517888300004415,None,0.7041666666666667,-0.6111111111111112,1,0,0,next_button,0.013569770031608641,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,23.301907099987147,None,4,0.5604492999846116,23.151801300002262,None,23.151801300002262,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.003372679988387972,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,24.80336749998969,None,None,None,24.669889199984027,None,24.669889199984027,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.005328569997800514,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,25.337125299993204,None,None,None,25.18705029998091,None,25.18705029998091,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.006544379953993484,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,25.587328499997966,None,None,None,25.52075739999418,None,25.52075739999418,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.008940579980844632,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,None,None,None,None,25.670816900004866,None,25.670816900004866,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.006584980001207441,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0010.jpg,1,1,1,0,9,9,9,,,,,None,None,None,None,25.80422869999893,None,25.80422869999893,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.006716179952491075,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0011.jpg,2,2,1,0,10,10,10,,,,,None,None,None,None,25.971368400001666,None,25.971368400001666,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.007322449964703992,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0012.jpg,3,1,1,0,11,11,11,,,,,26.254928099981043,None,None,None,26.154865999997128,None,26.154865999997128,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.0008586200419813395,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0013.jpg,2,1,2,0,12,12,12,,,,,26.42189477000211,None,None,None,26.355069799988996,None,26.355069799988996,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.0019457799498923123,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0014.jpg,2,1,2,0,13,13,13,,,,,26.488454299978912,None,None,None,26.488454299978912,None,26.488454299978912,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.008504780009388924,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0015.jpg,3,2,2,0,14,14,14,,,,,None,None,None,None,26.605003799981205,None,26.605003799981205,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.010028780001448467,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0016.jpg,4,1,2,0,15,15,15,,,,,26.788787269996828,None,None,None,26.705113200005144,None,26.705113200005144,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.006708879984216765,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0017.jpg,2,1,2,0,16,16,16,,,,,26.855386399984127,None,None,None,26.855386399984127,None,26.855386399984127,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.008163580001564696,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0018.jpg,2,2,2,0,17,17,17,,,,,27.055486299999757,None,None,None,26.97200259999954,None,26.97200259999954,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.003962379996664822,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0019.jpg,4,2,2,0,18,18,18,,,,,27.255657599976985,None,None,None,27.188980599981733,None,27.188980599981733,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.008436779957264662,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0020.jpg,3,1,2,0,19,19,19,,,,,27.555921999999555,None,None,None,27.47269719999167,None,27.47269719999167,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.007692579994909465,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
stims\IMG_0021.jpg,4,2,2,0,20,20,20,,,,,27.789458899991587,None,None,None,27.706164799979888,None,27.706164799979888,None,0.6416666666666667,-0.6066666666666667,1,0,0,next_button,0.004414780007209629,None,001,,,,,2022-11-21_18h49.42.051,blockedTrials,2022.1.3,59.838531706065616,
