stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,115.62942670006305,None,0.003997076535597444,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-03_13h28.40.895,blockedTrials,2022.1.3,59.99822398316945,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,116.69608719996177,None,3,1.0458556001540273,116.64612470008433,None,116.64612470008433,None,0.5930555555555556,-0.5955555555555555,1,0,0,next_button,0.012285219971090555,None,001,,,,,2022-11-03_13h28.40.895,blockedTrials,2022.1.3,59.99822398316945,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,118.41446699993685,None,4,0.4472924000583589,118.33098020008765,None,118.33098020008765,None,0.6194444444444445,-0.6044444444444445,1,0,0,next_button,0.00022734003141522408,None,001,,,,,2022-11-03_13h28.40.895,blockedTrials,2022.1.3,59.99822398316945,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,119.19851200003177,None,2,1.4744008001871407,119.11523850006051,None,119.11523850006051,None,0.6833333333333333,-0.5777777777777777,1,0,0,next_button,0.008121359860524535,None,001,,,,,2022-11-03_13h28.40.895,blockedTrials,2022.1.3,59.99822398316945,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,121.48403779999353,None,4,0.899647300131619,121.25059639988467,None,121.25059639988467,None,0.6166666666666667,-0.5911111111111111,1,0,0,next_button,0.00024749990552663803,None,001,,,,,2022-11-03_13h28.40.895,blockedTrials,2022.1.3,59.99822398316945,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,122.56842019991018,124.62048869999126,2,2.131730099907145,122.43502540001646,None,122.43502540001646,None,0.5958333333333333,-0.5666666666666667,1,0,0,next_button,0.0004215801600366831,None,001,,,,,2022-11-03_13h28.40.895,blockedTrials,2022.1.3,59.99822398316945,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,125.45439779991284,None,4,1.2861754999030381,125.33773389994167,None,125.33773389994167,None,0.6458333333333334,-0.6022222222222222,1,0,0,next_button,0.0038223399315029383,None,001,,,,,2022-11-03_13h28.40.895,blockedTrials,2022.1.3,59.99822398316945,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,127.07274169987068,None,None,None,126.88924350007437,None,126.88924350007437,None,0.6458333333333334,-0.6022222222222222,1,0,0,next_button,0.0026173999067395926,None,001,,,,,2022-11-03_13h28.40.895,blockedTrials,2022.1.3,59.99822398316945,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,127.37273837989196,None,None,None,127.30623249989003,None,127.30623249989003,None,0.6458333333333334,-0.6022222222222222,1,0,0,next_button,0.0026364801451563835,None,001,,,,,2022-11-03_13h28.40.895,blockedTrials,2022.1.3,59.99822398316945,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,127.55647270008922,None,None,None,127.48983610002324,None,127.48983610002324,None,0.6458333333333334,-0.6022222222222222,1,0,0,next_button,0.010176179930567741,None,001,,,,,2022-11-03_13h28.40.895,blockedTrials,2022.1.3,59.99822398316945,
stims\IMG_0010.jpg,1,1,1,0,9,9,9,,,,,127.82355510001071,None,None,None,127.70661629992537,None,127.70661629992537,None,0.6458333333333334,-0.5955555555555555,1,0,0,next_button,0.006007299991324544,None,001,,,,,2022-11-03_13h28.40.895,blockedTrials,2022.1.3,59.99822398316945,
stims\IMG_0011.jpg,2,2,1,0,10,10,10,,,,,128.07361369999126,None,None,None,127.97356990003027,None,127.97356990003027,None,0.6458333333333334,-0.5955555555555555,1,0,0,next_button,0.0031682997941970825,None,001,,,,,2022-11-03_13h28.40.895,blockedTrials,2022.1.3,59.99822398316945,
