stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.13471060001757,None,0.0032896401244215667,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,20.768675300001632,None,4,1.0951351000112481,20.685466399998404,None,20.685466399998404,None,0.6125,-0.5911111111111111,1,0,0,next_button,0.0040464799967594445,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,22.086736700002803,None,4,0.5434266999945976,21.98646730001201,None,21.98646730001201,None,0.6111111111111112,-0.5977777777777777,1,0,0,next_button,0.004202380019705743,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,22.803856200014707,None,4,0.41175379999913275,22.72066440002527,None,22.72066440002527,None,0.5916666666666667,-0.5933333333333334,1,0,0,next_button,0.004141680023167282,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,23.754831700003706,None,4,0.3390349000110291,23.521551800018642,None,23.521551800018642,None,0.5916666666666667,-0.5844444444444444,1,0,0,next_button,0.00025524001102894545,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,24.20524840001599,None,4,0.3584915999963414,24.05525130001479,None,24.05525130001479,None,0.6375,-0.5911111111111111,1,0,0,next_button,0.002317880018381402,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,24.87246780001442,None,4,0.3390044000116177,24.755847899999935,None,24.755847899999935,None,0.6,-0.5844444444444444,1,0,0,next_button,0.015808920026756823,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,25.42311719999998,None,4,0.3294713999785017,25.272931600018637,None,25.272931600018637,None,0.6069444444444444,-0.6,1,0,0,next_button,0.00736598001094535,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,25.82343860002584,None,4,0.34992109998711385,25.756813700019848,None,25.756813700019848,None,0.7152777777777778,-0.5844444444444444,1,0,0,next_button,0.009919480013195425,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,26.45768340001814,None,4,0.567861300020013,26.39106300001731,None,26.39106300001731,None,0.6152777777777778,-0.5733333333333334,1,0,0,next_button,0.012096339982235804,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0010.jpg,1,1,1,0,9,9,9,,,,,27.225105400022585,None,4,0.5363722000038251,27.141560400021262,None,27.141560400021262,None,0.6152777777777778,-0.6022222222222222,1,0,0,next_button,0.01302330000908114,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0011.jpg,2,2,1,0,10,10,10,,,,,27.94217770002433,None,4,0.5668619999778457,27.858872700016946,None,27.858872700016946,None,0.6291666666666667,-0.5733333333333334,1,0,0,next_button,0.00728148000780493,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0012.jpg,3,1,1,0,11,11,11,,,,,28.67646010001772,None,4,0.39078390001668595,28.609723200002918,None,28.609723200002918,None,0.6222222222222222,-0.5955555555555555,1,0,0,next_button,0.016326399985700846,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0013.jpg,2,1,2,0,12,12,12,,,,,29.29333559999941,None,4,0.6242919999931473,29.22674770001322,None,29.22674770001322,None,0.6152777777777778,-0.5955555555555555,1,0,0,next_button,0.0016159800288733095,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0014.jpg,2,1,2,0,13,13,13,,,,,30.160907900019083,None,4,0.5814423999981955,30.094183700013673,None,30.094183700013673,None,0.625,-0.5933333333333334,1,0,0,next_button,0.008514879998983815,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0015.jpg,3,2,2,0,14,14,14,,,,,31.011683400021866,None,4,0.3846991999889724,30.928326200024458,None,30.928326200024458,None,0.6277777777777778,-0.5844444444444444,1,0,0,next_button,0.00802817998919636,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0016.jpg,4,1,2,0,15,15,15,,,,,31.662315000023227,None,4,0.5529066000017338,31.59590539999772,None,31.59590539999772,None,0.5722222222222222,-0.5933333333333334,1,0,0,next_button,0.013525919988751411,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0017.jpg,2,1,2,0,16,16,16,,,,,32.47975560001214,None,4,0.39583939997828566,32.39633390001836,None,32.39633390001836,None,0.5833333333333334,-0.5911111111111111,1,0,0,next_button,0.00643248000415042,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0018.jpg,2,2,2,0,17,17,17,,,,,33.097239399998216,None,4,0.5473832999996375,32.997054000006756,None,32.997054000006756,None,0.5791666666666667,-0.5822222222222222,1,0,0,next_button,0.006120480014942586,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0019.jpg,4,2,2,0,18,18,18,,,,,33.83101400002488,None,4,0.42978150001727045,33.74804530001711,None,33.74804530001711,None,0.575,-0.6,1,0,0,next_button,0.0070597800076939166,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0020.jpg,3,1,2,0,19,19,19,,,,,34.48163670001668,None,4,0.43786499998532236,34.4150128000183,None,34.4150128000183,None,0.5694444444444444,-0.5955555555555555,1,0,0,next_button,0.014997500024037436,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0021.jpg,4,2,2,0,20,20,20,,,,,35.115562200022396,None,4,0.5092504999774974,35.03234030000749,None,35.03234030000749,None,0.5597222222222222,-0.58,1,0,0,next_button,0.0033785800042096525,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0022.jpg,3,2,2,0,21,21,21,,,,,35.79954470001394,None,4,0.4480951000005007,35.73287830001209,None,35.73287830001209,None,0.5875,-0.6088888888888889,1,0,0,next_button,0.00829197998973541,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
stims\IMG_0023.jpg,1,2,2,0,22,22,22,,,,,36.56721170002129,None,4,0.4703137000033166,36.46718380000675,None,36.46718380000675,None,0.5958333333333333,-0.6133333333333333,1,0,0,next_button,0.014596459979657084,None,001,,,,,2022-11-21_18h39.29.540,blockedTrials,2022.1.3,59.966814360068824,
