stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,15.078718999982812,None,0.0032407196704298258,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-22_10h39.02.798,blockedTrials,2022.1.3,59.957034803717306,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,15.628289999964181,None,4,1.2083287999848835,15.545766600000206,None,15.545766600000206,None,0.5722222222222222,-0.5911111111111111,1,0,0,next_button,0.0026568800094537437,None,001,,,,,2022-11-22_10h39.02.798,blockedTrials,2022.1.3,59.957034803717306,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,17.06275280000409,None,4,0.39558100001886487,16.979356999974698,None,16.979356999974698,None,0.6166666666666667,-0.5888888888888889,1,0,0,next_button,0.005906579957809299,None,001,,,,,2022-11-22_10h39.02.798,blockedTrials,2022.1.3,59.957034803717306,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,17.646656700002495,None,4,0.44754720001947135,17.5634621999925,None,17.5634621999925,None,0.6083333333333333,-0.6,1,0,0,next_button,0.007429079967550933,None,001,,,,,2022-11-22_10h39.02.798,blockedTrials,2022.1.3,59.957034803717306,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,18.597450700006448,None,4,0.33447509998222813,18.364099700003862,None,18.364099700003862,None,0.5736111111111111,-0.6155555555555555,1,0,0,next_button,0.011597519973292947,None,001,,,,,2022-11-22_10h39.02.798,blockedTrials,2022.1.3,59.957034803717306,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,19.03137499996228,None,3,0.6127131000394002,18.881171399960294,None,18.881171399960294,None,0.6291666666666667,-0.6088888888888889,1,0,0,next_button,0.0057484800345264375,None,001,,,,,2022-11-22_10h39.02.798,blockedTrials,2022.1.3,59.957034803717306,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,20.04903870000271,None,3,0.37204689998179674,19.93234040000243,None,19.93234040000243,None,0.6055555555555555,-0.64,1,0,0,next_button,0.015377319999970496,None,001,,,,,2022-11-22_10h39.02.798,blockedTrials,2022.1.3,59.957034803717306,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,20.7829488000134,None,3,0.46288110001478344,20.63277399999788,None,20.63277399999788,None,0.6861111111111111,-0.5933333333333334,1,0,0,next_button,0.006865379982627928,None,001,,,,,2022-11-22_10h39.02.798,blockedTrials,2022.1.3,59.957034803717306,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,21.517242299974896,None,3,0.44959919998655096,21.41687469999306,None,21.41687469999306,None,0.6583333333333333,-0.62,1,0,0,next_button,0.010290100006386638,None,001,,,,,2022-11-22_10h39.02.798,blockedTrials,2022.1.3,59.957034803717306,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,22.301118800009135,None,None,None,22.217622699972708,None,22.217622699972708,None,0.6527777777777778,-0.6177777777777778,1,0,0,next_button,0.0068884799256920815,None,001,,,,,2022-11-22_10h39.02.798,blockedTrials,2022.1.3,59.957034803717306,
