stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.118070800002897,None,0.006088100577471778,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,21.55461180000566,None,4,0.9838194999902043,21.48785360000329,None,21.48785360000329,None,0.6458333333333334,-0.6044444444444445,1,0,0,next_button,0.011914100003195927,None,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,22.821492700022645,None,4,0.4945307000016328,22.7381374000106,None,22.7381374000106,None,0.5791666666666667,-0.5933333333333334,1,0,0,next_button,0.0052922400063835084,None,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,23.57222400000319,None,4,0.38976809999439865,23.488800200022524,None,23.488800200022524,None,0.5888888888888889,-0.6066666666666667,1,0,0,next_button,0.0001250400091521442,None,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,24.473233400000026,None,4,0.30262539998511784,24.239533600019058,None,24.239533600019058,None,0.6222222222222222,-0.5888888888888889,1,0,0,next_button,0.012991760042496026,None,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,24.973514700017404,None,4,0.40273359999991953,24.823634900007164,None,24.823634900007164,None,0.5736111111111111,-0.5555555555555556,1,0,0,next_button,0.013481500005582348,None,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,25.690839300019434,None,4,0.4394692999776453,25.574151500011794,None,25.574151500011794,None,0.5763888888888888,-0.58,1,0,0,next_button,5.9900019550696015e-05,None,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,26.40814730001148,None,4,0.7131215000117663,26.258013100014068,None,26.258013100014068,None,0.5791666666666667,-0.5866666666666667,1,0,0,next_button,0.00634544002241455,None,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,27.37592869999935,None,None,None,27.292462600016734,None,27.292462600016734,None,0.6680555555555555,-0.6222222222222222,1,0,0,next_button,0.008989040012238547,None,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,27.67626086001983,None,None,None,27.609674000006635,None,27.609674000006635,None,0.6680555555555555,-0.6222222222222222,1,0,0,next_button,9.31400281842798e-05,None,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
stims\IMG_0010.jpg,1,1,1,0,9,9,9,,,,,27.826232360000724,None,None,None,27.74300850002328,None,27.74300850002328,None,0.6680555555555555,-0.6222222222222222,1,0,0,next_button,0.006259040004806593,None,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
stims\IMG_0011.jpg,2,2,1,0,10,10,10,,,,,27.89298659999622,None,None,None,27.89298659999622,None,27.89298659999622,None,0.6680555555555555,-0.6222222222222222,1,0,0,next_button,0.008873539976775646,None,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
stims\IMG_0012.jpg,3,1,1,0,11,11,11,,,,,None,None,None,None,28.009746600000653,None,28.009746600000653,None,0.6680555555555555,-0.6222222222222222,1,0,0,next_button,0.009465039969654754,None,001,,,,,2022-11-21_18h03.22.483,blockedTrials,2022.1.3,59.94352120993766,
