stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,17.850170299992897,None,0.01021471043350175,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-21_17h26.45.413,blockedTrials,2022.1.3,59.986994821754166,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,18.58395259999088,None,4,0.6741046000097413,18.500408099993365,None,18.500408099993365,None,0.5777777777777777,-0.6333333333333333,1,0,0,next_button,0.0012856200046371669,None,001,,,,,2022-11-21_17h26.45.413,blockedTrials,2022.1.3,59.986994821754166,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,19.601578200003132,None,4,0.4109920999908354,19.50143139998545,None,19.50143139998545,None,0.5847222222222223,-0.6266666666666667,1,0,0,next_button,0.005082519957795739,None,001,,,,,2022-11-21_17h26.45.413,blockedTrials,2022.1.3,59.986994821754166,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,20.252104099985445,None,4,0.5154704000160564,20.168792599986773,None,20.168792599986773,None,0.6638888888888889,-0.6133333333333333,1,0,0,next_button,0.007699520007008687,None,001,,,,,2022-11-21_17h26.45.413,blockedTrials,2022.1.3,59.986994821754166,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,21.3530405999918,None,4,0.5187864000035916,21.119699899980333,None,21.119699899980333,None,0.6180555555555556,-0.5911111111111111,1,0,0,next_button,0.013943150028353557,None,001,,,,,2022-11-21_17h26.45.413,blockedTrials,2022.1.3,59.986994821754166,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,22.020453400007682,None,4,0.8218630999908783,21.887214499991387,None,21.887214499991387,None,0.5819444444444445,-0.5866666666666667,1,0,0,next_button,0.016002849995857105,None,001,,,,,2022-11-21_17h26.45.413,blockedTrials,2022.1.3,59.986994821754166,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,23.405131100007566,None,4,0.3979578999860678,23.288320199993905,None,23.288320199993905,None,0.6666666666666666,-0.6133333333333333,1,0,0,next_button,0.008452129986835644,None,001,,,,,2022-11-21_17h26.45.413,blockedTrials,2022.1.3,59.986994821754166,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,24.18938110000454,None,4,0.6105160000151955,24.03928050000104,None,24.03928050000104,None,0.6083333333333333,-0.5822222222222222,1,0,0,next_button,0.0037174500175751746,None,001,,,,,2022-11-21_17h26.45.413,blockedTrials,2022.1.3,59.986994821754166,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,24.97339249998913,None,4,0.464499000023352,24.906416599988006,None,24.906416599988006,None,0.6,-0.6133333333333333,1,0,0,next_button,0.008898219995899126,None,001,,,,,2022-11-21_17h26.45.413,blockedTrials,2022.1.3,59.986994821754166,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,25.724250300001586,None,4,0.4621722000010777,25.62395049998304,None,25.62395049998304,None,0.6069444444444444,-0.5777777777777777,1,0,0,next_button,0.006268020020797849,None,001,,,,,2022-11-21_17h26.45.413,blockedTrials,2022.1.3,59.986994821754166,
