3.1257 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
14.5456 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1440, 900]. Using actual size
15.7893 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.396, -0.396, -0.396]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002C44D4F3D90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002C4269EB520>, multiSample=False, name='window1', numSamples=2, pos=(1372, -900), screen=1, size=array([1440,  900]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.7894 	EXP 	window1: mouseVisible = True
15.7894 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
15.7895 	EXP 	window1: recordFrameIntervals = False
15.9551 	EXP 	window1: recordFrameIntervals = True
16.1387 	EXP 	Screen (1) actual frame rate measured at 59.94Hz
16.1387 	EXP 	window1: recordFrameIntervals = False
19.6536 	EXP 	Created Instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Instructions', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
19.6537 	EXP 	window1: mouseVisible = True
19.6597 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6936, 0.4704]), texRes=128, units='height', win=Window(...))
19.6861 	EXP 	window1: mouseVisible = True
19.8427 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Arial', granularity=1, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['HAPPY', 'SAD', 'ANGRY', 'FEARFUL'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0, pos=array([ 0. , -0.6]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style=['rating'], styleTweaks=[], ticks=array([1, 2, 3, 4]), units='norm', win=Window(...))
19.8517 	EXP 	Created next_button = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='next_button', opacity=1.0, ori=0, pos=array([ 0.7, -0.6]), rgb=UNKNOWN, text='CONTINUE', units='norm', win=Window(...), wrapWidth=1)
19.8518 	EXP 	window1: mouseVisible = True
19.8595 	EXP 	slider: autoLog = True
19.8595 	EXP 	slider: markerPos = None
19.8595 	EXP 	slider: styleTweaks = []
19.8595 	EXP 	slider: styleTweaks = []
19.8595 	EXP 	slider: styleTweaks = []
19.8595 	EXP 	slider: styleTweaks = []
19.8595 	EXP 	slider: contrast = 1.0
19.8595 	EXP 	slider: autoLog = True
19.8595 	EXP 	Instructions: autoDraw = True
41.7974 	DATA 	Mouse: Left button down, pos=(510,325)
41.8036 	EXP 	Imported facesBlock.csv as conditions, 24 conditions, 4 params
41.8041 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
41.8044 	EXP 	New trial (rep=0, index=0): OrderedDict([('stimFile', 'stims\\IMG_0001.jpg'), ('correctAnswer', 1), ('intensity', 2), ('stimuliGender', 1)])
41.8962 	EXP 	Instructions: autoDraw = False
41.8962 	EXP 	image: image = 'stims\\IMG_0001.jpg'
41.8962 	EXP 	slider: markerPos = None
41.8962 	EXP 	slider: markerPos = None
41.8962 	EXP 	slider: autoDraw = True
41.8962 	EXP 	next_button: autoDraw = True
41.9073 	DATA 	Mouse:  Left button up, pos=(510,325)
41.9798 	EXP 	image: autoDraw = True
42.8413 	DATA 	Mouse: Left button down, pos=(1082,176)
42.8807 	EXP 	slider: markerPos = 4.008333333333333
42.9139 	EXP 	slider: markerPos = 4.008333333333333
42.9307 	DATA 	Mouse:  Left button up, pos=(1083,177)
42.9475 	EXP 	slider: markerPos = 4.0125
42.9807 	EXP 	slider: markerPos = 4
43.0819 	DATA 	Mouse: Left button down, pos=(1143,188)
43.0889 	EXP 	New trial (rep=0, index=1): OrderedDict([('stimFile', 'stims\\IMG_0002.jpg'), ('correctAnswer', 4), ('intensity', 1), ('stimuliGender', 1)])
43.1640 	EXP 	image: autoDraw = False
43.1640 	EXP 	slider: autoDraw = False
43.1640 	EXP 	next_button: autoDraw = False
43.1640 	EXP 	image: image = 'stims\\IMG_0002.jpg'
43.1640 	EXP 	slider: markerPos = None
43.1640 	EXP 	slider: markerPos = None
43.1640 	EXP 	slider: autoDraw = True
43.1640 	EXP 	next_button: autoDraw = True
43.1754 	DATA 	Mouse:  Left button up, pos=(1143,188)
43.2474 	EXP 	image: autoDraw = True
43.5435 	DATA 	Mouse: Left button down, pos=(1089,180)
43.5811 	EXP 	slider: markerPos = 4.0375
43.6145 	EXP 	slider: markerPos = 4.0375
43.6317 	DATA 	Mouse:  Left button up, pos=(1091,180)
43.6479 	EXP 	slider: markerPos = 4.041666666666666
43.6812 	EXP 	slider: markerPos = 4
43.7774 	DATA 	Mouse: Left button down, pos=(1145,186)
