2.8509 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.3168 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1440, 900]. Using actual size
12.5179 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.396, -0.396, -0.396]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F286C03D00>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F2DFEA6E80>, multiSample=False, name='window1', numSamples=2, pos=(1372, -900), screen=1, size=array([1440,  900]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.5180 	EXP 	window1: mouseVisible = True
12.5180 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
12.5181 	EXP 	window1: recordFrameIntervals = False
12.6841 	EXP 	window1: recordFrameIntervals = True
12.8677 	EXP 	Screen (1) actual frame rate measured at 60.00Hz
12.8678 	EXP 	window1: recordFrameIntervals = False
16.7603 	EXP 	Created Instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Instructions', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
16.7604 	EXP 	window1: mouseVisible = True
16.7652 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6936, 0.4704]), texRes=128, units='height', win=Window(...))
16.7914 	EXP 	window1: mouseVisible = True
17.0246 	WARNING 	Font b'HelveticaBold' was requested. No similar font found.
17.2281 	WARNING 	Font b'HelveticaBold' was requested. No similar font found.
17.4247 	WARNING 	Font b'HelveticaBold' was requested. No similar font found.
17.6404 	WARNING 	Font b'HelveticaBold' was requested. No similar font found.
17.7085 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='HelveticaBold', granularity=1, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['HAPPY', 'SAD', 'ANGRY', 'FEARFUL'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0, pos=array([ 0. , -0.6]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style=['rating'], styleTweaks=[], ticks=array([1, 2, 3, 4]), units='norm', win=Window(...))
17.7170 	EXP 	Created next_button = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='next_button', opacity=1.0, ori=0, pos=array([ 0.7, -0.6]), rgb=UNKNOWN, text='CONTINUE', units='norm', win=Window(...), wrapWidth=1)
17.7171 	EXP 	window1: mouseVisible = True
17.7181 	DATA 	Mouse: Left button down, pos=(626,238)
17.7185 	DATA 	Mouse:  Left button up, pos=(626,238)
17.7378 	EXP 	slider: autoLog = True
17.7378 	EXP 	slider: markerPos = None
17.7378 	EXP 	slider: styleTweaks = []
17.7378 	EXP 	slider: styleTweaks = []
17.7378 	EXP 	slider: styleTweaks = []
17.7378 	EXP 	slider: styleTweaks = []
17.7378 	EXP 	slider: contrast = 1.0
17.7378 	EXP 	slider: autoLog = True
17.7378 	EXP 	Instructions: autoDraw = True
18.2395 	DATA 	Mouse: Left button down, pos=(631,238)
18.2457 	EXP 	Imported facesBlock.csv as conditions, 24 conditions, 4 params
18.2462 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
18.2465 	EXP 	New trial (rep=0, index=0): OrderedDict([('stimFile', 'stims\\IMG_0001.jpg'), ('correctAnswer', 1), ('intensity', 2), ('stimuliGender', 1)])
18.3066 	DATA 	Mouse:  Left button up, pos=(631,238)
18.3387 	EXP 	Instructions: autoDraw = False
18.3387 	EXP 	image: image = 'stims\\IMG_0001.jpg'
18.3387 	EXP 	slider: markerPos = None
18.3387 	EXP 	slider: markerPos = None
18.3387 	EXP 	slider: autoDraw = True
18.3387 	EXP 	next_button: autoDraw = True
18.4218 	EXP 	image: autoDraw = True
19.2230 	DATA 	Mouse: Left button down, pos=(1082,175)
19.2560 	EXP 	slider: markerPos = 4.008333333333333
19.2894 	EXP 	slider: markerPos = 4.008333333333333
19.2899 	DATA 	Mouse:  Left button up, pos=(1082,175)
19.3226 	EXP 	slider: markerPos = 4
19.5068 	DATA 	Mouse: Left button down, pos=(1153,180)
19.5147 	EXP 	New trial (rep=0, index=1): OrderedDict([('stimFile', 'stims\\IMG_0002.jpg'), ('correctAnswer', 4), ('intensity', 1), ('stimuliGender', 1)])
19.5765 	DATA 	Mouse:  Left button up, pos=(1152,180)
19.6062 	EXP 	image: autoDraw = False
19.6062 	EXP 	slider: autoDraw = False
19.6062 	EXP 	next_button: autoDraw = False
19.6062 	EXP 	image: image = 'stims\\IMG_0002.jpg'
19.6062 	EXP 	slider: markerPos = None
19.6062 	EXP 	slider: markerPos = None
19.6062 	EXP 	slider: autoDraw = True
19.6062 	EXP 	next_button: autoDraw = True
19.6730 	EXP 	image: autoDraw = True
19.8241 	DATA 	Mouse: Left button down, pos=(1057,179)
19.8566 	EXP 	slider: markerPos = 3.904166666666667
19.8900 	EXP 	slider: markerPos = 3.904166666666667
19.9192 	DATA 	Mouse:  Left button up, pos=(1058,179)
19.9234 	EXP 	slider: markerPos = 3.904166666666667
19.9568 	EXP 	slider: markerPos = 4
20.0909 	DATA 	Mouse: Left button down, pos=(1157,171)
20.0981 	EXP 	New trial (rep=0, index=2): OrderedDict([('stimFile', 'stims\\IMG_0003.jpg'), ('correctAnswer', 3), ('intensity', 2), ('stimuliGender', 1)])
20.1694 	DATA 	Mouse:  Left button up, pos=(1157,171)
20.1903 	EXP 	image: autoDraw = False
20.1903 	EXP 	slider: autoDraw = False
20.1903 	EXP 	next_button: autoDraw = False
20.1903 	EXP 	image: image = 'stims\\IMG_0003.jpg'
20.1903 	EXP 	slider: markerPos = None
20.1903 	EXP 	slider: markerPos = None
20.1903 	EXP 	slider: autoDraw = True
20.1903 	EXP 	next_button: autoDraw = True
20.2904 	EXP 	image: autoDraw = True
20.4579 	DATA 	Mouse: Left button down, pos=(1081,169)
20.4904 	EXP 	slider: markerPos = 4.004166666666666
20.5240 	EXP 	slider: markerPos = 4.004166666666666
