stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,15.731070199981332,None,0.010842860443517566,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,16.181491199997254,None,4,0.8609618999762461,16.098410599981435,None,16.098410599981435,None,0.6236111111111111,-0.5888888888888889,1,0,0,next_button,0.004678420023992658,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,17.282936099974904,None,4,0.4303847999544814,17.182517600012943,None,17.182517600012943,None,0.6152777777777778,-0.5622222222222222,1,0,0,next_button,0.00679811998270452,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,17.916903299978003,None,3,0.6561365000088699,17.833493800018914,None,17.833493800018914,None,0.6236111111111111,-0.6111111111111112,1,0,0,next_button,0.00026702001923695207,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,19.100970199971925,None,3,0.4466973000089638,18.867542399966624,None,18.867542399966624,None,0.6861111111111111,-0.6,1,0,0,next_button,0.008510479994583875,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,19.81830980000086,None,3,0.5791208000155166,19.668192700017244,None,19.668192700017244,None,0.6625,-0.6266666666666667,1,0,0,next_button,0.0071389200165867805,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,20.802630799997132,None,None,None,20.66917160002049,None,20.66917160002049,None,0.6625,-0.6244444444444445,1,0,0,next_button,0.00704297999618575,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,21.136216500017326,None,None,None,20.986297599971294,None,20.986297599971294,None,0.6625,-0.62,1,0,0,next_button,0.0060961199924349785,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,21.38646989996778,None,None,None,21.319891399994958,None,21.319891399994958,None,0.6625,-0.62,1,0,0,next_button,0.00817752000875771,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,21.569929099990986,None,None,None,21.469926699995995,None,21.469926699995995,None,0.6625,-0.6177777777777778,1,0,0,next_button,0.005812919931486249,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0010.jpg,1,1,1,0,9,9,9,,,,,21.72018808001303,None,None,None,21.65337700000964,None,21.65337700000964,None,0.6625,-0.6177777777777778,1,0,0,next_button,0.009464420028962195,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0011.jpg,2,2,1,0,10,10,10,,,,,21.853601199982222,None,None,None,21.78690969996387,None,21.78690969996387,None,0.6625,-0.6177777777777778,1,0,0,next_button,0.009464719973038882,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0012.jpg,3,1,1,0,11,11,11,,,,,22.02033389999997,None,None,None,21.95363659999566,None,21.95363659999566,None,0.6625,-0.6177777777777778,1,0,0,next_button,0.008427119930274785,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0013.jpg,2,1,2,0,12,12,12,,,,,22.187162299989723,None,None,None,22.120487799984403,None,22.120487799984403,None,0.6625,-0.6155555555555555,1,0,0,next_button,0.009616719966288656,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0014.jpg,2,1,2,0,13,13,13,,,,,22.337343999999575,None,None,None,22.27060009998968,None,22.27060009998968,None,0.6625,-0.6155555555555555,1,0,0,next_button,0.009110520011745393,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0015.jpg,3,2,2,0,14,14,14,,,,,22.504184379969956,None,None,None,22.437383299984504,None,22.437383299984504,None,0.6625,-0.6155555555555555,1,0,0,next_button,0.008668220019899309,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
stims\IMG_0016.jpg,4,1,2,0,15,15,15,,,,,22.671372080018045,None,None,None,22.571172199968714,None,22.571172199968714,None,0.6625,-0.6155555555555555,1,0,0,next_button,0.003340020019095391,None,001,,,,,2022-11-22_10h40.12.096,blockedTrials,2022.1.3,59.918127860510765,
