stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,34.32353629998397,None,0.01265670033171773,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,34.9392508000019,36.97458650000044,3,2.1903085999947507,34.873420799995074,None,34.873420799995074,None,0.5972222222222222,-0.5977777777777777,1,0,0,next_button,0.01253326001460664,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,37.60945940000238,None,3,0.5357068000012077,37.525124299980234,None,37.525124299980234,None,0.6083333333333333,-0.62,1,0,0,next_button,0.013848260015947744,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,38.54267219998292,None,3,1.4444993000070099,38.44255599999451,None,38.44255599999451,None,0.5972222222222222,-0.5755555555555556,1,0,0,next_button,0.0035326000361237675,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,40.74481169998762,None,3,0.3133077999809757,40.49455569998827,None,40.49455569998827,None,0.5666666666666667,-0.56,1,0,0,next_button,0.007969199970830232,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,41.512249799998244,None,3,0.46691739998641424,41.361802999977954,None,41.361802999977954,None,0.6541666666666667,-0.5866666666666667,1,0,0,next_button,0.010963300010189414,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,42.429886600002646,None,3,0.32729919999837875,42.29629030000069,None,42.29629030000069,None,0.7055555555555556,-0.5955555555555555,1,0,0,next_button,0.004583820031257346,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,43.13117819998297,None,3,0.5400066000001971,42.98122029998922,None,42.98122029998922,None,0.6722222222222223,-0.6511111111111111,1,0,0,next_button,0.001735239988192916,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,43.93092260000412,None,3,0.6165766999765765,43.864159999997355,None,43.864159999997355,None,0.6541666666666667,-0.6044444444444445,1,0,0,next_button,0.007951039966428652,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,45.0486865999992,None,3,0.6798207999963779,44.948642599978484,None,44.948642599978484,None,0.575,-0.6266666666666667,1,0,0,next_button,0.006006340001476929,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0010.jpg,1,1,1,0,9,9,9,,,,,46.09968859999208,None,3,0.3932134000060614,46.01625879999483,None,46.01625879999483,None,0.7430555555555556,-0.62,1,0,0,next_button,0.003957139968406409,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0011.jpg,2,2,1,0,10,10,10,,,,,46.85061589998077,None,3,0.3857092999969609,46.7671819999814,None,46.7671819999814,None,0.6152777777777778,-0.5622222222222222,1,0,0,next_button,0.0125006599992048,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0012.jpg,3,1,1,0,11,11,11,,,,,47.56795789999887,None,3,0.4728799999866169,47.48433869998553,None,47.48433869998553,None,0.6388888888888888,-0.5666666666666667,1,0,0,next_button,9.963999036699533e-05,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
stims\IMG_0013.jpg,2,1,2,0,12,12,12,,,,,48.73565230000531,None,3,0.6890476999979,48.63564589997986,None,48.63564589997986,None,0.5847222222222223,-0.5822222222222222,1,0,0,next_button,0.013620199984870851,None,001,,,,,2022-11-21_12h59.04.793,blockedTrials,2022.1.3,59.86263919447955,
