stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,17.487321699999484,None,0.010214800011453917,None,,,,,,,,,,,,,,,,,001,,,,,2022-12-07_12h35.44.808,blockedTrials,2022.1.3,59.88278543579934,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,18.196500600000036,None,None,None,18.125122399999782,None,18.125122399999782,None,0.6614583333333334,-0.6234375,1,0,0,next_button,0.016104850000374427,None,001,,,,,2022-12-07_12h35.44.808,blockedTrials,2022.1.3,59.88278543579934,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,19.6679752,None,None,None,19.59983629999988,None,19.59983629999988,None,0.6614583333333334,-0.6234375,1,0,0,next_button,0.01662925000073301,None,001,,,,,2022-12-07_12h35.44.808,blockedTrials,2022.1.3,59.88278543579934,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,20.024152299999514,None,None,None,19.93605899999966,None,19.93605899999966,None,0.6614583333333334,-0.6234375,1,0,0,next_button,0.0011153000004924252,None,001,,,,,2022-12-07_12h35.44.808,blockedTrials,2022.1.3,59.88278543579934,
stims\IMG_0004.jpg,1,1,2,0,3,3,3,,,,,20.388517200000024,None,None,None,20.31116099999963,None,20.31116099999963,None,0.6614583333333334,-0.6234375,1,0,0,next_button,0.014772750000702217,None,001,,,,,2022-12-07_12h35.44.808,blockedTrials,2022.1.3,59.88278543579934,
stims\IMG_0005.jpg,3,1,2,0,4,4,4,,,,,20.608037799999693,None,None,None,20.523007899999357,None,20.523007899999357,None,0.6614583333333334,-0.6234375,1,0,0,next_button,0.009410200000274926,None,001,,,,,2022-12-07_12h35.44.808,blockedTrials,2022.1.3,59.88278543579934,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,20.999714499999754,None,None,None,20.91018769999937,None,20.91018769999937,None,0.6614583333333334,-0.6234375,1,0,0,next_button,0.002079700000649609,None,001,,,,,2022-12-07_12h35.44.808,blockedTrials,2022.1.3,59.88278543579934,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,21.16263059999983,None,None,None,21.073594499999672,None,21.073594499999672,None,0.6614583333333334,-0.6234375,1,0,0,next_button,0.008741099999497237,None,001,,,,,2022-12-07_12h35.44.808,blockedTrials,2022.1.3,59.88278543579934,
stims\IMG_0008.jpg,4,1,2,0,7,7,7,,,,,21.35106899999937,None,None,None,21.26864690000002,None,21.26864690000002,None,0.6614583333333334,-0.6234375,1,0,0,next_button,0.009657999999944877,None,001,,,,,2022-12-07_12h35.44.808,blockedTrials,2022.1.3,59.88278543579934,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,21.515174099999967,None,None,None,21.428770900000018,None,21.428770900000018,None,0.6614583333333334,-0.6234375,1,0,0,next_button,0.005242100000032224,None,001,,,,,2022-12-07_12h35.44.808,blockedTrials,2022.1.3,59.88278543579934,
