stimFile,correctAnswer,intensity,stimuliGender,EmotionTests.thisRepN,EmotionTests.thisTrialN,EmotionTests.thisN,EmotionTests.thisIndex,Instructions.started,Instructions.stopped,mouse.started,mouse.stopped,image.started,image.stopped,slider.response,slider.rt,slider.started,slider.stopped,next_button.started,next_button.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,session,participant,age,gender,ethnicity,date,expName,psychopyVersion,frameRate,
,,,,,,,,15.440377199993236,None,0.011877700337208807,None,,,,,,,,,,,,,,,,,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0001.jpg,1,2,1,0,0,0,0,,,,,16.89192609998281,None,4,0.7277986999833956,16.808564599981764,None,16.808564599981764,None,0.5930555555555556,-0.5955555555555555,1,0,0,next_button,0.0046971599804237485,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0002.jpg,4,1,1,0,1,1,1,,,,,17.976523099991027,None,4,0.5432076000142843,17.89305849999073,None,17.89305849999073,None,0.5569444444444445,-0.6044444444444445,1,0,0,next_button,0.003114199993433431,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0003.jpg,3,2,1,0,2,2,2,,,,,18.776897600007942,None,4,0.3938800999894738,18.69364990000031,None,18.69364990000031,None,0.6875,-0.6533333333333333,1,0,0,next_button,0.0037815399991814047,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0004.jpg,1,1,1,0,3,3,3,,,,,19.72799590000068,None,4,0.6364288000040688,19.49451119999867,None,19.49451119999867,None,0.6430555555555556,-0.6,1,0,0,next_button,0.012995319993933663,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0005.jpg,3,1,1,0,4,4,4,,,,,20.528633899986744,None,4,0.4120314000174403,20.37841770000523,None,20.37841770000523,None,0.7541666666666667,-0.6266666666666667,1,0,0,next_button,0.0044189399923197925,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0006.jpg,2,2,1,0,5,5,5,,,,,21.296297799999593,None,4,0.4922478999942541,21.17932229998405,None,21.17932229998405,None,0.6625,-0.6022222222222222,1,0,0,next_button,0.01550401997519657,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0007.jpg,1,1,1,0,6,6,6,,,,,22.113600299984682,None,4,0.48051560000749305,21.929959200002486,None,21.929959200002486,None,0.6263888888888889,-0.5955555555555555,1,0,0,next_button,0.006968800007598475,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0008.jpg,4,1,1,0,7,7,7,,,,,22.831053800007794,None,None,None,22.73101679998217,None,22.73101679998217,None,0.5416666666666666,-0.6111111111111112,1,0,0,next_button,0.000983720034128055,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0009.jpg,4,2,1,0,8,8,8,,,,,23.198007900005905,None,4,0.7251243999926373,23.11452719999943,None,23.11452719999943,None,0.6,-0.6,1,0,0,next_button,0.0010934000310953707,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0010.jpg,1,1,1,0,9,9,9,,,,,24.16532259999076,None,4,0.4086729999980889,24.081959700008156,None,24.081959700008156,None,0.6125,-0.6066666666666667,1,0,0,next_button,0.0029121399857103825,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0011.jpg,2,2,1,0,10,10,10,,,,,24.799300099984976,None,4,0.4301454999949783,24.715887700003805,None,24.715887700003805,None,0.6388888888888888,-0.6,1,0,0,next_button,0.007253839983604848,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0012.jpg,3,1,1,0,11,11,11,,,,,25.483274800004438,None,4,0.6143221000093035,25.41654269999708,None,25.41654269999708,None,0.6,-0.6044444444444445,1,0,0,next_button,0.008437640004558489,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0013.jpg,2,1,2,0,12,12,12,,,,,26.317665299982764,None,4,0.48450200000661425,26.250725499994587,None,26.250725499994587,None,0.6347222222222222,-0.6044444444444445,1,0,0,next_button,0.008962740015704185,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0014.jpg,2,1,2,0,13,13,13,,,,,27.068139899987727,None,4,0.6560278999968432,27.001349300000584,None,27.001349300000584,None,0.5861111111111111,-0.6044444444444445,1,0,0,next_button,0.01325879999785684,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0015.jpg,3,2,2,0,14,14,14,,,,,28.03596770000877,None,4,0.4652555999928154,27.952457799983677,None,27.952457799983677,None,0.5791666666666667,-0.5933333333333334,1,0,0,next_button,0.009456700005102903,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
stims\IMG_0016.jpg,4,1,2,0,15,15,15,,,,,28.786472399980994,None,4,0.44658880002680235,28.702984500007005,None,28.702984500007005,None,0.6083333333333333,-0.6111111111111112,1,0,0,next_button,0.006572740006959066,None,001,,,,,2022-11-20_19h49.56.254,blockedTrials,2022.1.3,59.94945062217439,
